Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:51:10:503,gps,30.458695217222754,114.61014213600895,17.27197266,2.50000000,12.10999966,0.29832867,9.97011662,173.60000610,0.61257738,26.7015323638916,63.70884323120117,49.63716506958008,44.486366271972656,38.55314254760742,34.148250579833984,,
2019-12-12 10:51:11:506,gps,30.45859788538842,114.61015210983135,18.02996826,2.50000000,10.81999969,0.12041595,9.94634724,175.19999695,0.58646190,25.572465896606445,59.24573516845703,53.46565628051758,41.48137664794922,37.64082717895508,34.924224853515625,,
2019-12-12 10:51:12:522,gps,30.458503973228947,114.6101583032425,18.37506104,2.50000000,9.56000042,0.14866069,9.95136833,177.10000610,0.71152222,25.741294860839844,64.82655334472656,50.55044937133789,37.56414413452149,33.346866607666016,37.95372009277344,,
2019-12-12 10:51:13:515,gps,30.45842658385453,114.61015992717181,18.69891357,2.50000000,8.15999985,0.15620500,9.95356750,177.89999390,0.78357852,31.416629791259766,60.01469421386719,52.211143493652344,36.81452941894531,31.444154739379886,36.08205795288086,,
2019-12-12 10:51:14:520,gps,30.458361457509152,114.61016115203702,19.09490967,2.50000000,6.84000015,0.15620500,9.95378208,178.10000610,0.88869482,34.03956604003906,56.80417251586914,54.32357025146485,33.524181365966804,32.4130859375,33.86912155151367,,
2019-12-12 10:51:15:521,gps,30.458303372645506,114.61016134729182,19.44384766,2.50000000,6.19999981,0.15620500,9.95365715,178.80000305,0.96143728,31.253637313842773,61.42355728149414,45.65483474731445,33.49241256713867,35.21248245239258,37.04318618774414,,
2019-12-12 10:51:16:516,gps,30.458251669595654,114.61016207316993,19.67681885,2.50000000,5.59999990,0.14866069,9.95127487,179.00000000,1.05028760,33.86458969116211,61.09933090209961,41.99689102172852,30.046863555908203,32.71505355834961,33.303192138671875,,
2019-12-12 10:51:17:513,gps,30.458203467093092,114.6101616991331,19.87322998,2.50000000,5.26000023,0.14212671,9.95135021,179.50000000,1.11018062,36.780303955078125,65.99492645263672,45.67196273803711,32.650203704833984,36.23963165283203,37.57487487792969,,
2019-12-12 10:51:18:519,gps,30.458157726437292,114.61016508599366,19.99188232,2.50000000,5.00000000,0.13453624,9.94781971,180.10000610,1.00494969,32.604984283447266,62.01383590698242,49.97054290771485,34.68122100830078,35.92719650268555,37.42197799682617,,
2019-12-12 10:51:19:519,gps,30.458121136679377,114.61016396277424,20.07086182,2.50000000,3.69000006,0.12041595,9.94683933,180.50000000,1.24522614,32.87336349487305,63.36187744140625,50.72242736816406,38.87709426879883,36.06447982788086,36.84270477294922,,
2019-12-12 10:51:20:519,gps,30.458091038299465,114.61016193992307,20.03875732,2.50000000,3.06999993,0.09899495,9.94024658,181.00000000,0.92700994,29.97704315185547,61.32341003417969,49.818275451660156,34.357772827148445,33.36153793334961,35.221378326416016,,
2019-12-12 10:51:21:513,gps,30.458062740911547,114.61016155752318,20.17156982,2.50000000,3.18000007,0.28319603,9.96896362,181.19999695,1.66879559,32.07660675048828,67.14502716064453,53.12314987182617,37.3033332824707,36.87025833129883,32.86588287353516,,
2019-12-12 10:51:22:522,gps,30.458029761629696,114.61015902434099,20.25482178,2.50000000,4.03000021,0.13453624,9.94808578,181.39999390,1.22564590,34.08204650878906,62.33855438232422,49.30225372314453,36.79228591918945,35.73115539550781,36.021263122558594,,
2019-12-12 10:51:23:513,gps,30.457993262441235,114.61015958143939,20.21026611,2.50000000,3.92000008,0.15620500,9.95294285,181.19999695,1.46125436,32.620182037353516,65.02140045166016,43.705711364746094,40.02166748046875,34.022445678710945,33.98593139648437,,
2019-12-12 10:51:24:516,gps,30.457959063821953,114.61016006871431,20.33563232,2.50000000,3.82999992,0.17029387,9.95577526,178.60000610,1.48141468,24.834007263183594,59.69826126098633,41.93567276000977,35.046348571777344,35.47368621826172,36.70787811279297,,
2019-12-12 10:51:25:523,gps,30.45792393839743,114.61017119788015,20.36627197,2.50000000,4.09000015,0.14212671,9.95130348,167.89999390,1.45010567,34.65755081176758,56.20093536376953,47.45242309570313,31.42975997924805,41.27078628540039,36.37054443359375,,
2019-12-12 10:51:26:519,gps,30.457893537690968,114.61019314945348,20.59429932,2.50000000,4.05000019,0.32649654,9.96984196,149.10000610,1.28478479,23.643230438232422,68.30835723876953,41.73533630371094,32.468765258789055,35.7307014465332,41.66665649414063,,
2019-12-12 10:51:27:524,gps,30.457872532803727,114.61022553378123,20.69512939,2.50000000,3.94000006,0.90520716,10.03141689,126.59999847,1.32292891,17.25232696533203,70.18421936035156,57.98849105834961,45.69970703125,34.10308074951172,39.63834762573242,,
2019-12-12 10:51:28:520,gps,30.4578670356235,114.61026920157872,20.52960205,2.50000000,4.30999994,0.25612497,9.96446991,97.30000305,1.39241171,27.980730056762695,60.16238021850586,43.73847961425781,32.62451171875,28.32781791687012,39.816593170166016,,
2019-12-12 10:51:29:514,gps,30.457885765695647,114.61031578202567,20.31542969,2.50000000,5.21000004,0.87965900,10.05476952,62.20000076,1.31740963,38.752105712890625,54.33941650390625,33.661319732666016,36.27039337158203,30.04768943786621,37.04158020019531,,
2019-12-12 10:51:30:518,gps,30.457928266906404,114.61034707156682,20.45599365,2.50000000,6.07999992,0.25000000,9.94922352,23.10000038,0.81839693,46.4968147277832,50.84251022338867,35.99214553833008,28.42675399780273,27.15243148803711,34.44529342651367,,
2019-12-12 10:51:31:506,gps,30.45798917483953,114.61035404793432,20.23986816,2.50000000,7.17999983,0.38013154,9.98895550,1.89999998,1.10066068,43.112548828125,54.65517044067383,37.34567642211914,32.97931289672852,28.066091537475586,31.89425468444824,,
2019-12-12 10:51:32:525,gps,30.458062984566567,114.6103564144697,20.07427979,2.50000000,8.46000004,0.59033889,10.01742554,359.10000610,1.00097597,44.3927001953125,53.78827667236328,36.46523666381836,33.953479766845696,30.489362716674805,31.84418296813965,,
2019-12-12 10:51:33:505,gps,30.45815219663205,114.61035387131895,19.45190430,2.50000000,9.93000031,0.53235328,10.01555824,358.70001221,0.91301912,40.353397369384766,54.30629348754883,32.62313461303711,28.78212547302246,28.163782119750977,31.43222999572754,,
2019-12-12 10:51:34:509,gps,30.45825272236888,114.61035361954475,19.16857910,2.50000000,11.27000046,0.60802960,10.02102280,358.39999390,0.82103521,42.70278549194336,56.78409957885742,30.431011199951172,24.212093353271484,28.270347595214844,33.056846618652344,,
2019-12-12 10:51:35:524,gps,30.458361939864126,114.61035189820066,18.76538086,2.50000000,12.57999992,0.49244288,9.99425220,358.10000610,0.71458060,50.81922912597656,51.9027099609375,29.67459297180176,32.02063751220703,30.779943466186523,29.795589447021484,,
2019-12-12 10:51:36:533,gps,30.458486199790055,114.61034578724365,18.33929443,2.50000000,13.47999954,0.62649822,10.03336143,357.00000000,0.71935326,39.43510818481445,60.74640655517578,37.532981872558594,32.378036499023445,30.94851875305176,33.96963119506836,,
2019-12-12 10:51:37:525,gps,30.458614350028036,114.61033753619469,17.91906738,2.50000000,14.32999992,0.64007813,10.03180885,356.39999390,0.67153865,43.89015197753906,54.248023986816406,46.82170867919922,34.344619750976555,29.9185733795166,30.28092384338379,,
2019-12-12 10:51:38:521,gps,30.45874938272546,114.61033131610783,17.52593994,2.50000000,15.09000015,0.63134778,10.03062153,356.39999390,0.63132674,47.69523620605469,59.15387344360352,40.85935592651367,31.840333938598636,31.032825469970703,33.06772994995117,,
2019-12-12 10:51:39:522,gps,30.458886824055586,114.61031899504586,16.97552490,2.50000000,15.23999977,1.19201505,10.11612034,356.10000610,0.61191189,42.8270263671875,51.52577590942383,46.274864196777344,38.36178588867188,29.14070701599121,32.793136596679695,,
2019-12-12 10:51:40:512,gps,30.459014144189005,114.6103108939686,16.39306641,2.50000000,13.84000015,0.58694124,10.02669525,356.60000610,0.60592711,35.80365753173828,57.66361999511719,48.29322052001953,31.436004638671875,22.18846321105957,32.91876983642578,,
2019-12-12 10:51:41:516,gps,30.459136013947315,114.61030587303668,16.19244385,2.50000000,13.19999981,0.63134778,10.03057480,358.20001221,0.61856371,37.26986312866211,59.70960235595703,42.81824111938477,37.26541519165039,27.95416641235352,35.07079696655273,,
2019-12-12 10:51:42:510,gps,30.45923656016207,114.61030676148384,16.05218506,2.50000000,11.56000042,0.39661065,9.99648285,1.10000002,0.61189091,38.58390808105469,56.1148452758789,42.5761604309082,33.63205718994141,29.06754493713379,33.485397338867195,,
2019-12-12 10:51:43:505,gps,30.459326575365328,114.61031281005525,15.57678223,2.50000000,9.97999954,0.36400551,9.97498703,4.40000010,0.66636884,49.29552459716797,61.71988296508789,39.89001083374024,22.43053436279297,26.79430389404297,33.939987182617195,,
2019-12-12 10:51:44:511,gps,30.45940525929574,114.61032384865692,15.30194092,2.50000000,8.00000000,0.25455844,9.96593952,9.10000038,0.84870064,36.51660919189453,56.97784042358398,35.41191101074219,31.703628540039066,25.09197807312012,34.91678237915039,,
2019-12-12 10:51:45:502,gps,30.459474612995294,114.61034145776776,15.34661865,2.50000000,7.38000011,0.46043459,10.00123024,15.19999981,0.86328894,35.57375717163086,60.71709060668945,34.703712463378906,32.446590423583984,28.01811981201172,35.84336471557617,,
2019-12-12 10:51:46:523,gps,30.45953406693521,114.6103674677149,15.13549805,2.50000000,7.21000004,0.46065173,9.99246502,23.70000076,0.75259334,40.124244689941406,57.401771545410156,27.900148391723636,29.0388240814209,30.890872955322266,40.20475769042969,,
2019-12-12 10:51:47:503,gps,30.45959157418923,114.61040486977411,12.91925049,2.50000000,6.98000002,0.35468295,9.98153114,33.70000076,0.95156103,35.42339324951172,55.10641479492188,28.322982788085934,29.65287208557129,33.980499267578125,36.10194396972656,,
2019-12-12 10:51:48:503,gps,30.45963542314773,114.61045773385632,12.07916260,2.50000000,6.94000006,0.39623225,9.98319340,49.20000076,0.98195803,27.733800888061523,56.59975814819336,30.765214920043945,34.90448760986328,29.234947204589844,36.61980056762695,,
2019-12-12 10:51:49:508,gps,30.45967351529808,114.61052412034091,12.84857178,2.50000000,7.65000010,0.48600411,9.99017429,65.59999847,0.94295895,30.802722930908203,61.66728591918945,35.88274002075195,26.655033111572266,34.386951446533196,37.267982482910156,,
2019-12-12 10:51:50:506,gps,30.459694048675168,114.6106068789798,13.18115234,2.50000000,8.59000015,0.55758405,9.99543858,80.19999695,0.90771997,31.58201026916504,56.78570175170898,44.66947937011719,25.762134552001953,31.554542541503906,35.775177001953125,,
2019-12-12 10:51:51:508,gps,30.45970594359635,114.6106997593868,13.48260498,2.50000000,9.52999973,0.94752306,10.03381443,87.19999695,0.79023659,29.370288848876953,55.50138854980469,45.27439880371094,31.878549575805664,33.05288314819336,39.616981506347656,,
2019-12-12 10:51:52:515,gps,30.459714043019996,114.61080731308721,13.62011719,2.50000000,10.55000019,0.58180755,9.99563694,87.69999695,0.81899965,25.387962341308594,57.63652420043945,44.32150650024414,33.084823608398445,32.663196563720696,38.62705993652344,,
2019-12-12 10:51:53:505,gps,30.45972170614049,114.61092425941622,13.61340332,2.50000000,11.50000000,0.82024390,10.04119778,87.90000153,0.76130152,30.64505386352539,63.192176818847656,44.33598709106445,33.407470703125,32.30160903930664,40.50669479370117,,
2019-12-12 10:51:54:510,gps,30.459732823115246,114.61104785823026,13.59338379,2.50000000,12.55000019,0.55470711,9.98087025,87.40000153,0.65524650,25.70532989501953,60.38704299926758,43.82732009887695,38.3162956237793,37.16259002685547,38.125301361083984,,
2019-12-12 10:51:55:506,gps,30.459742347128618,114.61119012206532,13.64013672,2.50000000,13.48999977,0.80622578,10.03899002,87.40000153,0.66779423,26.069805145263672,61.60990905761719,46.48963165283203,31.460044860839844,34.096466064453125,34.78800201416016,,
2019-12-12 10:51:56:514,gps,30.459748972957996,114.61133701779144,13.93206787,2.50000000,14.14999962,0.84864599,10.04400253,87.30000305,0.64083302,22.177907943725586,56.14547729492188,37.54063415527344,33.732803344726555,38.33316421508789,35.77709579467773,,
2019-12-12 10:51:57:508,gps,30.45975910211122,114.61148793588286,14.10064697,2.50000000,14.68000031,0.93509358,10.05195427,86.69999695,0.62109470,23.855365753173828,59.98020935058594,45.42106628417969,28.89958381652832,35.49095153808594,34.20702362060547,,
2019-12-12 10:51:58:505,gps,30.459767482437474,114.61164061541228,12.17980957,2.50000000,15.22999954,0.84172440,10.02122211,86.50000000,0.54690862,28.687593460083008,59.16644287109375,52.96802139282226,30.72272109985352,32.96095657348633,31.73552703857422,,
2019-12-12 10:51:59:506,gps,30.45977567664329,114.61180086809252,12.88275146,2.50000000,15.68999958,0.90785462,10.02519035,86.40000153,0.53048444,19.2413330078125,64.31427001953125,41.66889190673828,23.35303497314453,34.833663940429695,33.22711181640625,,
2019-12-12 10:52:00:503,gps,30.459787908736384,114.61197564635826,13.26977539,2.50000000,16.20999908,0.54708320,9.99281502,86.19999695,0.56940287,14.204922676086426,59.52566909790039,51.4537239074707,33.276622772216804,31.18256187438965,31.57750129699707,,
2019-12-12 10:52:01:513,gps,30.459801191456766,114.61214817557976,12.41894531,2.50000000,16.73999977,0.82024390,10.04084396,86.30000305,0.54606867,21.372169494628906,59.26639175415039,49.73183059692383,32.789337158203125,30.32255744934082,38.97343063354492,,
2019-12-12 10:52:02:509,gps,30.4598126355543,114.6123222065539,12.99224854,2.50000000,17.01000023,0.42426407,9.98910999,86.40000153,0.54492551,22.1829776763916,63.46648406982422,48.4061279296875,37.461952209472656,31.941692352294922,44.6649055480957,,
2019-12-12 10:52:03:517,gps,30.459825862604447,114.6124991900512,13.48126221,2.50000000,16.81999969,0.82734513,10.04248619,86.00000000,0.53675139,24.2313232421875,59.72849655151367,46.55994415283203,36.61494827270508,33.62948226928711,40.83511352539063,,
2019-12-12 10:52:04:510,gps,30.459838260405906,114.61267540478087,13.87469482,2.50000000,16.78000069,0.53338540,9.99213982,85.59999847,0.53209084,23.314289093017578,63.02471542358398,48.82891464233398,32.282623291015625,33.995555877685554,44.48606872558594,,
2019-12-12 10:52:05:504,gps,30.459848627643634,114.6128485799006,14.13891602,2.50000000,16.75000000,0.83438599,10.04282856,85.59999847,0.52916473,34.054290771484375,63.77973175048828,47.67628860473633,44.21441268920898,34.964981079101555,38.895469665527344,,
2019-12-12 10:52:06:507,gps,30.45986101519642,114.6130184855895,14.36608887,2.66059637,16.70999908,0.86977011,10.02648067,85.80000305,0.48312292,28.454044342041016,60.51616287231445,47.57612228393555,47.62350845336914,32.57686996459961,37.905357360839844,,
2019-12-12 10:52:07:512,gps,30.45987066455176,114.6131913434517,14.74603271,2.71286011,16.47999954,0.84864599,10.02301216,86.00000000,0.48278305,33.91815185546875,60.25990676879883,49.80259704589844,38.57595825195313,37.13630294799805,30.84945678710937,,
2019-12-12 10:52:08:501,gps,30.45988172534498,114.6133638627733,14.85687256,2.50000000,15.89999962,0.86278617,10.04668140,86.19999695,0.53954649,29.16009521484375,61.37640762329102,48.54384994506836,31.91529083251953,34.631839752197266,36.20545959472656,,
2019-12-12 10:52:09:520,gps,30.459894050503895,114.6135208381974,14.42504883,2.50000000,14.68999958,0.94921023,10.06437683,86.00000000,0.51963305,26.857250213623047,59.63046264648438,52.802940368652344,45.52629852294922,33.039119720458984,36.57077407836914,,
2019-12-12 10:52:10:503,gps,30.459903959266402,114.61366331943782,14.53747559,2.50000000,13.78999996,0.95775777,10.04076958,86.00000000,0.47803572,17.033416748046875,63.443336486816406,49.39561462402344,33.01784133911133,33.90519332885742,35.123912811279304,,
2019-12-12 10:52:11:507,gps,30.459912379767918,114.6138085325387,14.87817383,2.50000000,13.22000027,0.96426135,10.06733799,86.59999847,0.53608853,23.340017318725586,61.85765075683594,48.50396347045898,35.484619140625,27.75576591491699,30.9207763671875,,
2019-12-12 10:52:12:503,gps,30.459917503870624,114.61394037142882,13.05993652,2.50000000,12.03999996,0.96426135,10.06754398,87.40000153,0.56292284,29.643781661987305,61.386634826660156,56.01916122436523,34.017562866210945,33.762508392333984,35.335060119628906,,
2019-12-12 10:52:13:494,gps,30.459922759883206,114.61405395429477,13.53607178,2.50000000,10.69999981,0.97185391,10.06951237,88.09999847,0.60700119,33.22035598754883,57.28522872924805,47.47247695922852,37.75527572631836,36.41860961914063,33.969181060791016,,
2019-12-12 10:52:14:521,gps,30.45992425147024,114.61415938436485,14.34777832,2.50000000,9.85000038,0.98595130,10.07110023,88.69999695,0.65418375,29.527606964111328,65.71529388427734,53.34768676757813,35.95378494262695,39.45451354980469,36.47864532470703,,
2019-12-12 10:52:15:525,gps,30.45992213345221,114.61424625751125,14.10119629,2.52812481,8.27999973,0.96426135,10.06758213,92.00000000,0.72796243,24.16605567932129,57.69725799560547,52.83140182495117,41.68861389160156,33.21085739135742,36.159828186035156,,
