Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,
2019-12-29 13:52:18:524,gps,30.519046071043636,114.39793714510493,20.72961426,3.97326636,7.38000011,0.63780874,10.01572132,91.09999847,3.73467708,19.03143310546875,60.21954727172852,60.16073226928711,59.71333694458008,43.0025749206543,54.053504943847656,
2019-12-29 13:52:19:525,gps,30.519052240375554,114.39802523538529,21.47906494,3.78758073,8.36999989,0.98310733,9.95543098,87.00000000,5.31768227,22.57577133178711,57.49431610107422,64.132568359375,54.8787727355957,42.58810424804688,55.17958068847656,
2019-12-29 13:52:20:526,gps,30.519051138942967,114.39811776462987,22.20416260,3.65239382,8.39999962,0.50931329,9.93504620,93.09999847,2.68681097,18.358022689819336,55.025184631347656,68.23128509521484,54.14538192749024,44.14628982543945,51.42206192016602,
2019-12-29 13:52:21:522,gps,30.5190428784619,114.39819481305614,22.30212402,3.49532461,8.56000042,0.29832867,9.93504620,89.80000305,1.79055369,16.457151412963867,54.211219787597656,74.84327697753906,54.42072677612305,44.40054321289063,48.91072463989258,
2019-12-29 13:52:22:528,gps,30.5190360923478,114.39828192116775,21.38995361,3.16805649,8.36999989,0.25455844,9.93504620,90.80000305,1.40520477,21.124584197998047,58.7485580444336,70.05113220214844,58.95459747314453,38.96261596679688,51.82160568237305,
2019-12-29 13:52:23:525,gps,30.519046224298446,114.39837643024806,21.57684326,2.92747331,8.25000000,0.26172504,9.93504620,88.80000305,1.52426481,23.38838768005371,56.44183349609375,70.84420776367188,50.01217269897461,32.654083251953125,40.35237884521485,
2019-12-29 13:52:24:530,gps,30.519047700534298,114.39846449832125,21.14074707,2.50000000,8.36999989,0.28319603,9.93504620,90.09999847,1.64477706,22.473472595214844,51.99589538574219,69.30549621582031,38.83824157714844,39.44253540039063,47.99285125732422,
2019-12-29 13:52:25:524,gps,30.51903919412768,114.39855466509934,21.53210449,2.62617111,8.14999962,1.55425227,9.93504620,94.90000153,7.13542795,29.36625099182129,58.60617446899414,62.29880905151367,40.34175491333008,40.8836555480957,44.78181076049805,
2019-12-29 13:52:26:523,gps,30.51904209785775,114.39863692276111,21.43841553,2.64180279,7.57999992,1.73311853,9.93504620,92.59999847,8.04478931,23.9497127532959,54.23318481445313,66.87598419189453,37.38082504272461,40.97038650512695,45.15996551513672,
2019-12-29 13:52:27:527,gps,30.51904254689728,114.39870996023458,20.14044189,2.76476073,7.05999994,1.72626770,9.93504620,87.40000153,7.59831572,19.180164337158203,58.21783065795898,71.83540344238281,50.12915420532226,40.37647247314453,41.19464874267578,
2019-12-29 13:52:28:523,gps,30.519037047196004,114.39876604761494,19.23138428,3.02177715,5.26999998,2.35747743,10.02075481,90.30000305,23.62433434,19.002981185913086,46.35883712768555,69.74800109863281,44.92015075683594,40.98785781860352,44.38526153564453,
2019-12-29 13:52:29:520,gps,30.51906084942591,114.39880361817897,18.29656982,3.09789538,4.32999992,1.11395693,9.93504620,51.09999847,10.79820251,23.465471267700195,56.17155075073242,62.99357604980469,38.24159240722656,40.314300537109375,42.94668960571289,
2019-12-29 13:52:30:526,gps,30.519082155728018,114.39885385791113,19.01123047,3.23500347,4.11000013,1.35247922,9.93504620,52.29999924,13.21918774,22.317716598510742,53.8639030456543,73.8056869506836,43.52107620239258,37.85487747192383,42.761375427246094,
2019-12-29 13:52:31:522,gps,30.51911991987487,114.39888529981754,18.96105957,3.25848246,4.42000008,1.53525245,9.93504620,23.20000076,14.20786476,22.760679244995117,51.09344482421875,70.7629623413086,43.804359436035156,34.08727264404297,38.490013122558594,
2019-12-29 13:52:32:522,gps,30.519155743482766,114.3989170414943,19.38232422,3.37849426,5.13000011,2.00661397,9.95706081,28.39999962,19.06342506,19.133737564086914,63.56501388549805,72.52086639404297,48.07740783691406,41.21332550048828,50.19342041015625,
2019-12-29 13:52:33:521,gps,30.519198518425444,114.39892064506292,19.20172119,3.52201509,4.53000021,2.27607107,10.07693768,7.30000019,25.26113319,25.07868003845215,57.96160507202149,68.00157165527344,42.405235290527344,35.71815872192383,44.29817581176758,
2019-12-29 13:52:34:518,gps,30.519250886598844,114.39892473944595,18.18078613,3.38662529,5.25000000,1.59790492,9.93504620,358.00000000,12.56769753,16.782154083251953,55.42863845825195,74.8487319946289,55.410072326660156,36.08029174804688,42.84221267700195,
2019-12-29 13:52:35:520,gps,30.519314674037233,114.39891752535478,19.99523926,2.50000000,6.80999994,1.37379038,9.93504620,355.79998779,6.86697388,18.272188186645508,63.65726852416992,66.54998779296875,58.17938232421875,34.314510345458984,54.752830505371094,
2019-12-29 13:52:36:526,gps,30.519367541068913,114.39891822994008,20.30871582,2.91852736,5.55999994,2.37966394,10.16629982,1.50000000,22.67518234,22.273265838623047,56.36174011230469,79.87947845458984,49.49364852905274,35.9976921081543,47.65903854370117,
2019-12-29 13:52:37:521,gps,30.51943655834626,114.39890628652164,19.69256592,3.16698122,7.19999981,2.16640258,10.07879448,354.70001221,14.97663593,23.406484603881836,57.77310562133789,76.72371673583984,49.97260665893555,31.60836410522461,52.93877792358398,
2019-12-29 13:52:38:517,gps,30.519513322053704,114.39893057209635,19.67645264,3.13417983,8.40999985,1.64784706,9.93504620,1.00000000,7.32820463,21.35694694519043,58.56925964355469,72.3658676147461,53.15111541748047,34.663280487060554,48.664268493652344,
2019-12-29 13:52:39:525,gps,30.519588520577926,114.39894270808978,19.34252930,3.21481752,7.57000017,0.88684833,9.93504620,0.69999999,3.76452374,16.57048797607422,57.08024978637695,75.24613189697266,60.29594802856445,44.524330139160156,51.33010864257813,
2019-12-29 13:52:40:521,gps,30.51965339015976,114.39894010388046,19.03826904,3.25518441,7.01000023,1.63131845,9.93504620,3.09999990,11.51027012,21.24884796142578,54.638267517089844,68.91163635253906,54.99056243896485,36.25852584838867,48.78550338745117,
2019-12-29 13:52:41:526,gps,30.519713524516938,114.39892781971434,20.11590576,3.34383178,6.86999989,1.47248089,9.93504620,359.39999390,7.91063213,15.399093627929688,64.37106323242189,70.95230865478516,50.05197143554688,44.682212829589844,44.144962310791016,
2019-12-29 13:52:42:524,gps,30.51978509282774,114.39894235527801,19.93634033,3.26976848,7.84000015,1.04019225,9.93504620,8.39999962,5.30496216,14.332294464111328,56.96612930297852,71.35253143310547,46.5509262084961,34.61686325073242,45.70992660522461,
2019-12-29 13:52:43:526,gps,30.519850462946476,114.3989407010672,21.66278076,3.23191166,6.44999981,0.61911225,9.93504620,355.70001221,3.28573585,8.929960250854492,57.28384399414063,74.93773651123047,47.824867248535156,33.14145278930664,39.26511764526367,
2019-12-29 13:52:44:518,gps,30.51990457182696,114.39891913680954,23.04229736,3.32796693,6.63000011,1.04292858,9.93504620,355.10000610,5.83126450,34.504085540771484,51.0737419128418,70.73145294189453,53.6021499633789,42.97732162475586,43.78224182128906,
2019-12-29 13:52:45:529,gps,30.519967182813478,114.39892199214567,23.70605469,3.36569643,6.59999990,1.59113169,9.93504620,355.70001221,11.24672890,25.796401977539062,60.34843444824219,61.68402862548828,49.5970344543457,50.33020782470703,45.76034545898438,
2019-12-29 13:52:46:523,gps,30.520036712757257,114.39891642847873,24.51037598,3.48178887,7.11000013,1.37306225,9.93504620,358.39999390,7.19181681,18.313425064086914,61.00005722045898,71.41342163085938,47.1600227355957,48.42980575561523,49.42255401611328,
2019-12-29 13:52:47:523,gps,30.52009712699023,114.39890356435014,23.89605713,3.45246673,5.96000004,1.00895989,9.93504620,346.89999390,7.04152012,21.79557991027832,64.53824615478516,71.12476348876953,49.70775604248047,43.40953826904297,52.14759826660156,
2019-12-29 13:52:48:521,gps,30.520136854146248,114.39891530727868,20.97930908,3.56321192,4.84000015,0.81565922,9.93504620,356.39999390,7.12140322,27.707475662231445,53.214149475097656,61.3931655883789,54.99589538574219,37.01011276245117,48.13940048217773,
2019-12-29 13:52:49:527,gps,30.52019248341379,114.39891942194683,21.10333252,3.80755472,5.82999992,1.68884575,9.95084763,0.40000001,14.30830765,11.855768203735352,57.55707931518555,68.76509857177734,49.4339714050293,45.67343521118164,50.62963485717773,
2019-12-29 13:52:50:523,gps,30.52024550567436,114.39893345591994,21.53149414,3.90661740,5.48999977,2.17248702,10.17207718,7.00000000,19.93721390,13.953017234802246,55.39681243896485,69.00174713134766,53.53176879882813,44.4036865234375,46.93356323242188,
2019-12-29 13:52:51:525,gps,30.520282346757664,114.39893181921553,19.70855713,4.07432985,4.00000000,2.55477977,10.25690842,354.60000610,32.96628189,20.323917388916016,56.82028579711914,67.93201446533203,57.58660125732422,43.61299133300781,57.452392578125,
2019-12-29 13:52:52:517,gps,30.520314311746127,114.39894436141238,20.85937500,3.93509173,2.71000004,1.59289050,10.05592060,6.59999990,22.92803574,14.15774917602539,62.59576416015625,68.21815490722656,48.51697158813477,39.736419677734375,61.06587219238281,
2019-12-29 13:52:53:527,gps,30.520338398680078,114.39894247360661,21.02441406,3.86513758,1.71000004,1.24843907,10.01143169,6.19999981,28.70756531,21.80741310119629,57.6331787109375,65.36602020263672,46.93086242675781,42.87013244628906,48.59126663208008,
2019-12-29 13:52:54:528,gps,30.520363747576717,114.39894464571732,20.49829102,3.77271914,1.54999995,1.09224534,9.96469975,2.79999995,28.59503365,16.76962661743164,67.09642028808594,68.68780517578125,46.19453048706055,44.80937194824219,44.11378860473633,
2019-12-29 13:52:55:518,gps,30.520383574171472,114.39894539741336,20.72741699,3.64250588,1.50999999,1.49241412,9.93504620,6.09999990,39.97983170,14.588106155395508,62.50664138793945,69.64852905273439,43.199684143066406,39.9375228881836,43.55646133422852,
2019-12-29 13:52:56:519,gps,30.520395346790043,114.39894246858164,21.87249756,3.50543594,1.10000002,0.85796273,9.93504620,351.70001221,9.74488354,21.109424591064453,57.57436752319336,61.62961196899414,46.88612747192383,45.89682388305664,40.70651245117188,
2019-12-29 13:52:57:520,gps,30.52041300248728,114.39894268011389,21.44335938,3.55364704,1.99000001,1.10308659,9.93504620,356.89999390,24.91792488,21.634870529174805,54.23637390136719,70.38542175292969,42.84717178344727,38.48685836791992,40.0938835144043,
2019-12-29 13:52:58:519,gps,30.52043788096321,114.3989441422174,21.59906006,3.60036802,3.00999999,1.47922277,9.93504620,0.60000002,23.12423134,32.044490814208984,50.58009338378906,62.22312545776367,43.06242370605469,38.67460632324219,39.1712646484375,
2019-12-29 13:52:59:517,gps,30.52046568132233,114.3989480844573,20.82580566,3.53805637,3.01999998,1.26063478,9.93504620,8.19999981,17.86587524,32.74088668823242,58.00813674926758,67.14350891113281,40.08979415893555,31.29346466064453,39.458099365234375,
2019-12-29 13:53:00:520,gps,30.52048835122793,114.39895509610035,21.02539062,3.63918161,2.25000000,1.27094448,9.93504620,14.19999981,17.24264336,26.363252639770508,64.26029205322266,59.81946563720703,28.82046890258789,34.77159881591797,41.5596923828125,
2019-12-29 13:53:01:521,gps,30.520508579553145,114.39896001762929,20.47821045,3.87800097,1.88999999,1.88830614,9.94893360,14.30000019,36.38196945,33.817543029785156,53.51937484741211,61.556846618652344,40.71647262573242,32.81573867797852,34.46820831298828,
2019-12-29 13:53:02:526,gps,30.520524073443628,114.398957309114,20.80694580,3.93740535,1.73000002,2.24109340,10.09362793,14.10000038,45.80215454,16.86383056640625,50.73742294311523,62.67004013061523,41.47337341308594,33.48421859741211,31.90452003479004,
2019-12-29 13:53:03:520,gps,30.520545500373895,114.39895760097167,19.57995605,3.65414476,2.70000005,0.90609050,9.93504620,6.50000000,12.81604385,24.081308364868164,54.627906799316406,66.68546295166016,34.48981094360352,32.65762710571289,32.73931884765625,
2019-12-29 13:53:04:517,gps,30.520568328863583,114.39896079281121,19.99975586,3.78758097,2.19000006,1.63082802,10.01427650,6.50000000,25.20963478,12.294829368591309,58.31307983398438,57.29628372192383,44.554161071777344,40.90520858764648,30.991796493530273,
2019-12-29 13:53:05:518,gps,30.52058834789335,114.39896772422244,20.13958740,3.76205230,2.15000010,2.01816750,10.03442001,6.59999990,35.53734970,22.246353149414062,66.73452758789061,61.95396423339844,31.46570014953613,17.388525009155273,32.492061614990234,
2019-12-29 13:53:06:529,gps,30.520608824763976,114.39896864596618,20.38049316,3.72395968,2.61999989,1.26253712,9.93504620,0.20000000,23.31874275,12.898895263671875,58.83119201660156,66.72975158691406,34.27396774291992,26.339784622192386,26.77189064025879,
2019-12-29 13:53:07:516,gps,30.52062935945623,114.39896383799464,20.16699219,3.60218716,2.09999990,1.04139328,9.93504620,337.79998779,17.17454338,39.437828063964844,63.29262161254883,58.75888061523438,43.76831817626953,32.105911254882805,31.24950981140137,
2019-12-29 13:53:08:519,gps,30.520649291814106,114.39895345023905,20.41687012,3.46764398,2.65000010,1.82408881,9.93504620,333.89999390,33.85033035,31.510047912597656,60.04676055908203,56.72136306762695,28.32412338256836,31.642038345336914,29.492361068725586,
2019-12-29 13:53:09:516,gps,30.520675217309794,114.39894627284855,19.29650879,3.21722531,3.25000000,1.73899400,9.93504620,350.70001221,28.00984383,22.826900482177734,59.03472137451172,54.80572891235352,45.313682556152344,31.42199516296387,34.03539657592773,
2019-12-29 13:53:10:518,gps,30.52074910808534,114.39893911964462,20.46130371,3.23428249,5.25000000,0.93380940,9.93504620,356.10000610,8.40917683,24.400524139404297,70.77330017089844,65.31119537353516,37.20137405395508,38.27821731567383,31.55921745300293,
2019-12-29 13:53:11:522,gps,30.520798066574727,114.39892067479018,23.12634277,3.25854325,5.19000006,0.71400279,9.93504620,355.79998779,5.44007683,26.011926651000977,64.283203125,60.732322692871094,41.41969299316406,34.52661895751953,31.89566993713379,
2019-12-29 13:53:12:520,gps,30.52084023708096,114.39891308882675,24.09753418,3.25681663,4.96000004,1.55415571,9.93504620,357.29998779,15.98757744,11.534597396850586,65.16611480712889,57.73516845703125,35.088668823242195,26.69671058654785,37.439056396484375,
2019-12-29 13:53:13:517,gps,30.520894226173592,114.39891800331498,22.58972168,2.73181605,5.80000019,1.62265217,9.93504620,2.40000010,14.14313030,29.066091537475586,64.18306732177734,66.02783203125,37.57371520996094,24.80699157714844,34.371353149414055,
2019-12-29 13:53:14:518,gps,30.52094097121024,114.39891837738112,23.43389893,2.83063030,5.34999990,1.35473239,9.93504620,2.59999990,12.44444370,19.7755184173584,54.76821899414063,58.43244934082031,46.31440734863281,39.15373611450195,39.26037216186523,
2019-12-29 13:53:15:521,gps,30.52098482754407,114.39892450092638,23.87762451,2.78867865,4.19000006,1.13406348,9.93504620,1.00000000,10.76351738,7.1668243408203125,58.81095504760742,62.11568832397461,34.857589721679695,37.72057723999024,36.795005798339844,
2019-12-29 13:53:16:528,gps,30.52103053376334,114.39892879471765,23.98828125,2.64329791,4.42999983,1.08600187,9.93504620,0.89999998,9.51135254,21.850297927856445,64.41908264160156,62.40729522705078,31.1318416595459,28.791269302368164,38.38628768920898,
2019-12-29 13:53:17:516,gps,30.521069666729936,114.39893007807585,24.40002441,2.57014894,3.44000006,1.02649891,9.93504620,0.00000000,11.24602795,16.920564651489258,47.33614730834961,68.82813262939453,36.79886245727539,27.182973861694336,44.60951232910156,
2019-12-29 13:53:18:521,gps,30.521103298240444,114.39893213091706,24.40765381,2.50000000,3.38000011,0.91678786,9.93504620,4.90000010,7.96182013,20.25934410095215,55.23068237304688,65.10458374023439,46.29985427856445,34.45908737182617,39.37989044189453,
2019-12-29 13:53:19:526,gps,30.52113539703835,114.39892840389676,25.09948730,2.50000000,3.63000011,0.93813646,9.93504620,355.39999390,8.82604599,15.418426513671875,65.86456298828125,70.05306243896484,39.97664260864258,37.755821228027344,36.9379768371582,
2019-12-29 13:53:20:521,gps,30.521169497873093,114.39892830688034,25.30322266,2.50000000,3.78999996,1.35764503,9.93504620,355.10000610,16.42775154,20.65241050720215,60.0916748046875,63.40997314453125,52.21658706665039,37.90288162231445,46.61511611938477,
2019-12-29 13:53:21:529,gps,30.52120889162891,114.3989314101756,25.00653076,2.50000000,4.28999996,1.46754897,9.93504620,358.79998779,16.70558929,14.046360969543457,52.27429580688477,63.57050704956055,35.619667053222656,40.84111022949219,59.57687377929688,
2019-12-29 13:53:22:528,gps,30.52125873397858,114.39892220496196,26.09887695,2.70834541,4.15000010,0.92455393,9.93504620,354.20001221,9.06955528,10.443730354309082,62.80065536499024,60.41932678222656,49.04054260253906,41.4246711730957,54.99474334716797,
